Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO51,OUT010,683.716315351412
FDK56,OUT017,2526.038799948077
FDY12,OUT035,396.2609703740127
FDU15,OUT035,641.7561113217416
FDQ19,OUT046,4055.013864083445
DRF15,OUT045,2451.467776138845
DRE25,OUT019,1317.692241561097
FDK57,OUT018,1641.328979145801
FDD33,OUT010,3078.9123307074115
FDR34,OUT027,3959.839595490972
FDU04,OUT045,2123.496260198579
FDE35,OUT019,1057.019993812788
NCD31,OUT035,2675.6359269715394
FDJ56,OUT035,953.1253281937934
NCU53,OUT046,2714.568612164636
FDD39,OUT035,3216.9028263590444
NCU17,OUT019,1342.5941395498885
FDJ20,OUT046,1720.6434917896477
NCW41,OUT018,2482.1645400517045
FDL52,OUT035,620.3993428659487
FDS39,OUT035,2338.438710019378
DRJ47,OUT045,2710.7692366850315
FDP13,OUT010,-81.84026968496255
DRK39,OUT010,1224.1114459649652
FDF28,OUT010,1948.9282531502213
FDB09,OUT045,1906.5410292897577
FDM51,OUT046,1745.1296307159973
DRM49,OUT018,182.2637759770114
DRF23,OUT013,2675.495641730493
DRH01,OUT035,2425.614571267677
FDH12,OUT027,1750.6707388380783
FDA28,OUT019,2031.1084357200016
FDW37,OUT018,940.4092949623046
FDF02,OUT046,1428.007632683475
DRL37,OUT046,715.4256878998385
NCF43,OUT046,2295.5994192949
FDH08,OUT010,3744.4061630307588
FDR34,OUT019,3917.6334907639102
NCK19,OUT049,2921.104466021825
NCD55,OUT018,679.2516885334771
FDT27,OUT049,3611.4060689032412
FDQ57,OUT045,2427.4799083783437
FDA47,OUT035,2220.7695415874587
DRG15,OUT027,1099.3215141770597
FDE05,OUT018,2268.4613390791237
FDN46,OUT046,1243.8170656404982
FDX27,OUT027,1392.8470244096898
FDT51,OUT045,1909.1483631788433
FDU33,OUT013,551.03861516084
FDJ16,OUT027,870.5100671065666
FDD20,OUT019,2209.714278895026
FDT36,OUT049,288.6727645760111
DRF15,OUT027,2690.2169243620374
FDN52,OUT010,679.3266786095046
FDC22,OUT027,2832.8784577646766
FDX15,OUT045,2000.821323502667
FDT13,OUT013,3259.446109400458
FDU04,OUT017,2053.251983691036
FDU31,OUT019,3641.611577047108
FDW59,OUT027,1795.4731393891452
NCO29,OUT046,2738.350691904132
FDL15,OUT035,2338.832293980944
FDI41,OUT049,2224.1780605152635
FDQ48,OUT049,1802.1538726622312
DRI39,OUT013,855.5074450419852
FDI08,OUT013,4020.263240702079
FDC21,OUT049,1781.1162337015412
FDF58,OUT035,1127.0077552971088
FDS08,OUT010,2671.102770893245
FDE47,OUT045,1969.7008076252168
NCP18,OUT019,2615.193448833863
NCR41,OUT013,1915.6276858279416
FDA27,OUT013,4220.536863215479
FDA43,OUT035,2948.690933171234
FDA49,OUT045,1245.0811390518538
NCE55,OUT018,2935.653869476515
DRM49,OUT027,492.1461997948463
FDF22,OUT027,3550.326903440862
FDQ15,OUT018,658.9154417545105
NCS54,OUT017,2840.544380592266
NCY05,OUT013,747.8432134329378
FDR45,OUT046,3918.57950710371
FDK57,OUT049,1812.2292739843688
FDF41,OUT010,3169.070975464834
FDV21,OUT046,2265.878004439128
FDD51,OUT046,468.2915175240123
FDF33,OUT046,1938.5208957052455
FDA38,OUT046,3948.5160431082695
FDR56,OUT045,2813.0264746290522
NCN41,OUT017,1796.4798869826263
FDC60,OUT027,1317.9533468232185
FDB47,OUT045,3173.7102167489174
DRH01,OUT013,2702.844580985031
FDW08,OUT046,1265.6872913100633
FDF38,OUT027,952.690000663526
FDY32,OUT017,2143.733680806021
FDG34,OUT049,1815.6586452806769
FDG47,OUT019,3989.832317071996
NCF18,OUT035,2729.4442382166526
FDL39,OUT019,2790.274293992661
NCH55,OUT035,1988.318677932024
DRJ35,OUT049,1233.074469886793
FDS44,OUT035,3225.3171994326076
DRE01,OUT018,3150.6002515780747
FDY39,OUT013,3142.4794701967767
FDY32,OUT018,2100.043123079471
FDR33,OUT027,2076.0355853947294
NCP50,OUT049,1414.5614228914346
FDZ47,OUT018,1264.4364362271517
FDU57,OUT049,2265.907984169764
FDY44,OUT013,3350.921903923161
DRH59,OUT018,1029.685821967978
FDB03,OUT027,3505.7428774635446
FDY46,OUT045,2894.9862655578327
FDM39,OUT045,2790.1136972739296
FDY36,OUT035,1328.5928964897976
NCM55,OUT035,2759.3835575661215
FDJ50,OUT010,965.0193393970985
DRL60,OUT013,2691.251756623751
NCJ54,OUT049,3639.900429354191
FDX59,OUT017,466.5627554673192
FDI07,OUT013,3544.204799515959
DRF51,OUT010,-374.4613892289126
FDM14,OUT017,1805.8946636295877
FDP21,OUT045,3077.2497705619753
FDE40,OUT035,718.1922301679188
FDE05,OUT035,2357.9851433541407
FDM13,OUT027,2250.897913739147
FDC34,OUT027,2130.317413451252
NCI55,OUT018,1958.5080889403544
NCE43,OUT018,2298.9572134677983
FDW58,OUT018,1722.8579409792655
FDG60,OUT045,3572.8739620182278
FDV31,OUT017,2443.3207304385323
FDR47,OUT013,3041.8354531387376
FDM60,OUT019,712.8734636575427
NCF06,OUT018,4114.377347036931
NCN26,OUT027,2289.432222339441
FDQ59,OUT049,1367.7357219946716
FDF09,OUT046,849.7998401147925
NCS06,OUT017,4322.278363682199
FDT44,OUT046,1648.8869115488633
FDI19,OUT017,3721.4785879074516
FDT22,OUT017,596.9964261127388
NCF54,OUT027,2915.406332055474
DRG25,OUT045,3057.6528078698393
FDB59,OUT017,3139.0514847023296
FDQ37,OUT017,2745.751467663482
FDP56,OUT035,764.5967066355188
FDW44,OUT035,2743.276565622018
FDJ26,OUT010,2984.1763684500875
FDU43,OUT018,3537.7989845771626
FDW33,OUT045,1435.1321981668916
NCX53,OUT027,2630.2476643002774
FDN56,OUT010,1796.468778266335
DRF15,OUT049,2464.578291223028
FDO33,OUT017,1527.4502603869587
FDZ39,OUT010,1726.4445043851629
NCJ19,OUT017,450.6511863776468
FDU01,OUT035,3041.274529614082
FDT12,OUT035,3512.938310301208
NCM18,OUT018,721.2764598052199
FDP19,OUT017,1387.4514886679644
NCR42,OUT049,631.4421761614612
FDN10,OUT046,1946.5159564585665
FDG44,OUT017,585.668698792575
FDQ10,OUT046,2824.161706628922
DRH13,OUT049,1832.234985509771
FDT52,OUT013,4062.725535304289
FDM56,OUT045,1615.996179640788
NCO43,OUT010,1551.8497990836622
NCV29,OUT035,2974.065901611357
NCF06,OUT013,4443.180566639057
FDO50,OUT035,1252.5110371990486
FDT59,OUT013,3944.526360691416
FDX40,OUT027,587.5211874051165
FDE50,OUT017,2955.381892192221
FDX51,OUT017,3152.9451132336835
NCD30,OUT018,1508.468466583261
FDK15,OUT013,1568.1886091022898
FDL12,OUT045,612.9465949790538
FDK46,OUT017,3994.770263564842
DRH49,OUT010,1314.6892133539404
FDQ57,OUT046,2494.765948128057
FDY59,OUT017,1501.2478806597937
FDO09,OUT018,3644.0256014017505
NCG30,OUT035,1621.9761319573045
FDM09,OUT017,2410.6898936582584
NCN17,OUT027,1790.9356165571917
NCS42,OUT013,1546.8349864774573
FDD02,OUT019,1889.144285528586
FDE34,OUT013,2813.1262223143494
FDU38,OUT045,2872.5016956802683
FDB33,OUT046,2661.2936329454387
NCJ29,OUT017,1366.6336759985425
FDZ27,OUT035,901.5718305988703
FDI40,OUT013,1428.9792146146174
FDG22,OUT013,808.2003482180044
FDT51,OUT017,1845.0636064194405
FDF20,OUT018,3081.0151868425382
FDV50,OUT035,1543.454299366349
FDT02,OUT049,724.5361774848534
DRC49,OUT017,2142.5381718457174
FDF26,OUT049,2464.9042382277185
FDV52,OUT035,2007.0658643756578
FDX59,OUT049,599.1366431122842
FDV25,OUT035,3500.5343910382326
FDW23,OUT027,693.8143596042064
FDE53,OUT018,1702.1285800452424
FDA19,OUT017,1969.4825313680776
FDH22,OUT046,1683.5102316601915
NCO41,OUT013,1877.177938923578
FDX12,OUT017,3777.602825359263
FDF17,OUT013,3359.140409802447
FDS11,OUT045,3480.012791003799
FDR51,OUT035,1778.8597066999464
FDT49,OUT010,825.4594164414702
FDC56,OUT013,1789.6100982435892
FDR13,OUT027,2149.9814089553074
FDQ60,OUT035,1622.4928460101146
FDN38,OUT049,3771.3054676420434
NCL29,OUT013,2400.1152092801276
FDO13,OUT027,2747.6205565530545
FDE26,OUT018,1993.17437029937
FDA31,OUT010,2178.9666503640874
FDX14,OUT035,1034.7019401437174
FDA34,OUT045,2886.353338381552
FDF26,OUT013,2647.2090203354637
FDE38,OUT045,2662.4238742511843
DRI11,OUT046,1939.7910321349627
FDQ60,OUT027,1818.26647798665
FDL21,OUT027,1043.0288417765842
DRC12,OUT027,3289.266946157335
FDC47,OUT046,3304.5287330400206
FDE57,OUT045,2267.4670878139004
FDT14,OUT045,1538.46426803316
NCZ53,OUT046,3164.7558943866607
FDE28,OUT018,3141.598794629237
FDR19,OUT035,1723.8846698657762
NCF54,OUT019,2798.3756458569296
FDZ08,OUT046,1066.1701589856384
NCJ05,OUT018,2296.6014043961222
FDF59,OUT046,1959.460210863188
NCO05,OUT035,1589.0847962013431
FDW24,OUT018,767.9732413021193
NCX42,OUT018,2736.013985918915
NCA53,OUT035,915.6695113498608
FDI45,OUT019,2927.106709897751
FDG46,OUT046,1934.5675377364896
FDM20,OUT010,3804.795564809101
FDW11,OUT010,875.1648074302466
FDX08,OUT035,2896.2088376493994
NCK17,OUT035,672.9374048772115
FDK32,OUT018,2255.4186163405284
NCA42,OUT035,2594.390785251293
DRI01,OUT035,2738.0462386440486
NCL55,OUT049,4239.2182141543235
DRE25,OUT018,1257.1945634075892
FDD14,OUT017,2205.0731519290784
FDB10,OUT046,3686.241860596576
DRN11,OUT035,1754.7339995972652
FDP38,OUT018,795.3218212629545
NCA30,OUT017,2480.0317551755616
FDT15,OUT017,2852.2836051329577
NCP55,OUT018,960.497501056776
FDF12,OUT035,2171.750646225024
FDM21,OUT018,3797.89901687581
FDX56,OUT035,3054.4257866626467
FDF10,OUT017,1698.9275280450347
FDT32,OUT045,2854.7334826116203
FDM51,OUT018,1600.337867289425
NCR50,OUT018,2446.537352192856
FDI19,OUT049,3804.0821847452353
FDX21,OUT017,1489.2609023447585
FDR31,OUT035,2282.8383958428494
FDY02,OUT013,4137.541975400418
NCA29,OUT045,2905.0064342022633
NCX17,OUT046,3351.1827792030344
FDM12,OUT045,2859.4779374019527
FDI53,OUT027,2345.391916181561
NCU30,OUT049,2875.890982663561
FDC56,OUT027,1803.0470457488009
FDK27,OUT018,2022.8866631156998
NCK18,OUT017,2745.586851890377
FDB52,OUT019,4242.177673581868
DRG25,OUT027,3316.27615698762
FDZ13,OUT049,410.82929332536514
FDB57,OUT019,3803.5907085247854
FDR40,OUT046,1569.9555797458415
NCO14,OUT019,923.6847442064536
NCN19,OUT045,3149.655390056374
FDQ28,OUT019,2403.0601512474277
FDO13,OUT018,2456.279225818238
FDK48,OUT013,1669.9156437384736
FDU07,OUT018,2250.765233711689
FDW20,OUT046,2176.6295968565355
FDV12,OUT010,1339.5300593071406
FDH24,OUT013,2761.4509400892275
FDV59,OUT049,3420.859198528993
FDK57,OUT045,1753.720737079424
FDL16,OUT027,411.416583520524
NCQ17,OUT046,2207.996040820515
FDJ15,OUT018,2925.172967491726
FDX24,OUT049,1754.8163763565135
FDT47,OUT046,1843.2276525886846
FDT10,OUT049,914.329067708084
FDZ37,OUT018,1438.10647599406
FDW43,OUT027,3944.257175212537
DRN36,OUT017,1408.488011660389
FDJ14,OUT045,1272.690740144375
FDA32,OUT013,3685.3929077338835
FDJ38,OUT019,3110.0735885993454
FDQ57,OUT017,2482.7323989581855
NCQ41,OUT019,3484.3139364375565
FDG56,OUT049,877.1245191947964
DRC13,OUT027,2250.712971197292
FDV55,OUT035,2178.9516921054274
FDQ49,OUT045,2642.123606756508
FDE29,OUT010,162.83114887474585
FDR03,OUT013,3630.3954607332416
FDD45,OUT049,1743.9040166335908
FDN38,OUT010,3520.327994913976
FDT56,OUT046,660.796224928421
FDT48,OUT045,3187.6053981435543
FDU03,OUT049,2642.6194364655967
FDC56,OUT010,1246.7136933548281
NCO43,OUT027,1799.224978109345
FDQ27,OUT017,1588.9039869072367
FDR03,OUT046,3456.729875100609
DRH23,OUT010,-175.45949254369043
FDG22,OUT045,606.5765157982532
NCJ42,OUT013,1949.5896549408972
FDR24,OUT046,1399.1156655531267
FDW60,OUT035,2914.1782276025806
FDJ08,OUT013,2910.1418193540594
DRL59,OUT018,827.2360943759923
FDG60,OUT010,3413.196758516584
FDW27,OUT017,2633.8998063653853
FDX14,OUT018,992.7779710253271
FDC20,OUT013,1211.5684068460214
NCS29,OUT018,3954.882372888518
FDJ56,OUT046,1055.2434103178093
FDB20,OUT019,1252.291627449551
FDL28,OUT027,3747.3299194054052
FDW01,OUT018,2199.9668870483038
FDL03,OUT046,3222.0756550731166
FDX22,OUT049,3465.9073980146313
FDJ21,OUT035,2261.036298779927
FDR31,OUT045,2345.7058258479265
FDG21,OUT035,1876.4523229213592
FDS22,OUT027,1022.2661009389667
FDK08,OUT035,1218.4319188298869
FDE17,OUT018,2210.8917144668267
NCN30,OUT017,1557.3105820981255
FDT50,OUT046,1359.0182251469523
NCX42,OUT049,2834.2151955946283
FDJ12,OUT035,3291.204105010238
NCA18,OUT027,2042.1702563825675
FDP23,OUT019,3574.147498807921
FDX12,OUT013,4172.369899075784
FDN40,OUT018,2163.8544005530057
FDV48,OUT035,1202.4560574944444
NCY54,OUT013,2338.5488364759585
FDL16,OUT010,-278.3037530157744
FDR45,OUT018,3759.6743289002443
FDJ52,OUT046,2763.098213544745
DRG01,OUT017,1147.4292529321901
FDP52,OUT013,3689.635204208349
FDU58,OUT017,2976.1677341895484
FDL02,OUT045,1361.3111105771022
FDG28,OUT013,4042.6492788466676
FDA19,OUT035,1991.7926265308597
FDW46,OUT027,1181.3777700060346
NCD43,OUT049,1829.948435433911
DRG39,OUT013,1042.8305475733941
NCF55,OUT049,760.8272629259809
FDJ07,OUT046,2105.369991972446
FDE08,OUT046,2384.783550848417
FDP56,OUT019,867.4863673902437
FDT45,OUT045,781.3444902373449
FDF17,OUT018,3026.7145354898857
FDX44,OUT046,1490.950086883895
FDM28,OUT027,3066.160221307655
FDI36,OUT049,3078.443955487386
FDS07,OUT045,1576.4437815269303
FDD36,OUT045,1965.954655245292
FDW11,OUT046,1020.7251508224472
FDN40,OUT049,2328.5772261212696
NCQ18,OUT049,1166.3381557035318
NCQ54,OUT017,2674.225446888784
NCS42,OUT045,1365.153153618994
DRH39,OUT010,717.7706982529853
FDC09,OUT027,1962.2753801727595
FDT08,OUT010,2258.843718526372
FDC08,OUT035,3682.3251939972106
FDT20,OUT017,565.6635817402675
FDS35,OUT035,716.4002278197622
FDX58,OUT018,2776.9709223442915
FDW58,OUT046,1904.6789134738392
DRD27,OUT046,1812.221374458437
FDH32,OUT019,1382.0101927134638
FDS26,OUT035,3854.513658415228
FDQ31,OUT046,1448.907668736745
FDP11,OUT018,3229.0033949459175
FDD58,OUT017,1470.4146035967133
FDM33,OUT045,3223.2079206239214
FDZ16,OUT049,2576.2722632272344
NCS29,OUT010,3910.2332094988997
NCM18,OUT019,740.5383111156589
FDP11,OUT049,3365.4126311584223
NCC42,OUT017,2149.182331706441
DRM23,OUT046,2356.30666075063
NCN55,OUT027,3930.8792197180483
FDK46,OUT013,4250.342934645669
FDR01,OUT046,3199.7855513403156
NCA05,OUT045,2414.043872369646
NCP43,OUT017,2771.9436534382367
FDR12,OUT010,2704.7970839742848
FDQ01,OUT013,3669.7356252817226
FDM13,OUT046,2096.076609597447
FDQ19,OUT017,3919.025360317857
FDK56,OUT019,2335.3799847938753
NCX06,OUT010,2988.668797555136
FDO56,OUT027,2114.5909345780055
FDU45,OUT045,1808.9817024146469
FDI16,OUT019,241.37587379426623
FDL32,OUT046,1489.3433718009983
FDA07,OUT046,2114.578991582908
FDA14,OUT045,2210.5288476122187
FDV46,OUT027,2589.2559591315585
NCO07,OUT035,3501.4202523798704
NCP41,OUT046,1853.5209890950064
FDY60,OUT018,2240.6802477551755
FDN38,OUT017,3695.774670534229
FDO15,OUT046,1403.7942228677603
FDT60,OUT013,2005.8972460572295
FDA55,OUT035,3420.895630290146
FDE02,OUT010,865.5862155570139
DRJ39,OUT049,3512.777530585925
FDV34,OUT035,1325.0604434388988
FDS20,OUT027,3096.787036225014
FDF02,OUT027,1601.0571242038022
FDW40,OUT017,1911.4994060493373
NCB43,OUT046,2718.9253550399735
FDR58,OUT017,1421.4488579225108
DRJ59,OUT035,743.284964451108
NCD30,OUT017,1541.9600629920824
FDE14,OUT017,1538.6857004439044
FDC28,OUT018,1596.0723489829106
FDU16,OUT018,1144.927225688105
NCD19,OUT035,1036.1044310684956
FDU21,OUT046,513.4350217368046
FDV59,OUT027,3638.387724424807
FDU03,OUT045,3037.6166893286427
FDC33,OUT010,3405.5860025438706
NCR42,OUT035,591.2707632040219
DRH59,OUT035,1121.2736750719923
NCM31,OUT035,2464.145411436035
FDS50,OUT035,3396.340533507977
FDP39,OUT046,800.5287723182009
FDQ55,OUT013,2192.7812066523657
FDV36,OUT019,2198.1204491862263
FDI05,OUT027,1088.3898574845844
FDS45,OUT027,2002.9863682880386
FDA39,OUT045,810.6668317884687
FDC37,OUT010,1708.1997434364748
FDJ60,OUT027,2777.9466708082655
DRQ35,OUT046,2041.0361566864776
NCJ06,OUT046,1970.2440185065025
NCY42,OUT018,2358.180141578763
DRM37,OUT049,3320.6402562829244
FDR14,OUT045,253.9059183403915
FDE51,OUT049,558.5883106628899
FDT33,OUT017,2634.5564486200965
FDR08,OUT013,1988.316629674111
FDE36,OUT010,2554.028258370621
FDL22,OUT019,1581.4535106139156
FDR44,OUT013,2060.4838311089734
FDI56,OUT019,1117.546749049725
FDE47,OUT010,1962.222076154827
FDV27,OUT010,1403.3223832127915
FDV10,OUT049,646.3620063592753
FDC40,OUT045,1137.368679792744
NCX41,OUT013,3609.5984549135937
NCQ38,OUT027,2040.8636933907765
FDV12,OUT027,1756.385359626147
FDE52,OUT017,1412.7681308843748
FDG20,OUT027,2656.7402480515957
FDV16,OUT027,619.997577231512
FDI32,OUT017,1121.5733546509837
FDJ32,OUT049,1244.7273411467831
FDN39,OUT018,2446.704226509635
FDY34,OUT017,2734.386420903793
FDC14,OUT035,646.8721819910679
FDA55,OUT017,3384.4785085486874
FDZ50,OUT010,2523.8069417359
DRG13,OUT049,2654.671135615943
FDP01,OUT013,2492.33081799098
NCG54,OUT017,2496.10967710946
FDM13,OUT045,2039.4004115508433
NCO18,OUT027,3141.7503655399705
NCW41,OUT013,2776.4989169051623
FDM52,OUT027,2656.7804711611097
NCF55,OUT035,683.0357371567989
FDT09,OUT046,2279.1589101287245
NCM19,OUT035,1715.5729672947236
FDW12,OUT018,2451.9265112989997
FDP15,OUT019,3798.151412183015
FDK36,OUT045,981.5031916217704
FDZ25,OUT035,2740.6329699710004
NCW06,OUT049,3040.9020454252313
FDW60,OUT046,3047.6782223134287
DRC49,OUT013,2428.199139710654
NCT17,OUT035,2983.003741750079
NCN06,OUT018,2181.6436597827196
FDC45,OUT013,2461.52229475107
DRJ47,OUT019,2786.7369822965993
NCF06,OUT045,4212.154087419196
FDE21,OUT010,1937.440557118909
DRG27,OUT013,613.3739597422427
FDW40,OUT049,1996.6469736077888
NCO53,OUT046,2370.598361844488
FDE23,OUT049,695.5626836569027
FDQ16,OUT046,1764.126719117281
FDS26,OUT045,3835.7537209824986
FDZ13,OUT010,-104.19700640779047
FDS14,OUT049,2514.7507353107576
FDC10,OUT045,1771.9713842196797
FDY16,OUT049,3126.046869359914
FDJ20,OUT035,1663.7510589471167
FDV43,OUT035,498.1069564200334
FDZ32,OUT027,1944.246673884747
FDR23,OUT046,2639.49731824801
FDN24,OUT035,503.1310691118124
FDE34,OUT027,2833.262757811681
FDU31,OUT013,3740.129575415216
FDW33,OUT018,1375.6726538203875
FDU26,OUT046,1913.1295261647028
FDE20,OUT027,3087.6067893180953
NCW05,OUT035,1140.817177652254
FDB22,OUT018,2529.4680554970255
FDO56,OUT046,1921.2380787369548
FDA19,OUT027,2239.362755069935
DRI39,OUT045,654.7235258024521
FDH52,OUT018,889.5141497963705
FDZ50,OUT035,2697.1924450155275
NCN42,OUT035,2394.9619696948466
FDB53,OUT013,2117.8595452157606
DRG11,OUT017,1518.0511807470284
DRK11,OUT027,2738.4814626421794
FDQ60,OUT017,1608.1168590075977
FDT36,OUT017,184.667630371041
DRG25,OUT018,2953.6388601763574
DRJ23,OUT046,3049.855408342133
FDG05,OUT035,2283.609571163277
NCK06,OUT018,2029.0163404611849
FDU52,OUT017,2311.955364007328
FDW07,OUT018,826.5993297638706
NCM17,OUT045,631.6755045872815
FDA22,OUT045,2507.8594416595733
NCA41,OUT018,2993.2884949297586
FDF38,OUT035,735.7040615305923
FDH52,OUT046,1086.1827876269672
FDY58,OUT019,3679.6011088063387
FDZ16,OUT045,2531.6506887669566
NCM18,OUT017,743.4324762028737
FDA22,OUT018,2381.37141597932
NCJ43,OUT035,2866.6469738717133
FDI34,OUT027,3679.4816550307187
FDG56,OUT046,922.2462146750149
FDS34,OUT046,1716.0894736981754
DRC01,OUT035,938.8296504456157
FDQ04,OUT035,467.25257730020894
FDK04,OUT035,898.9724548110862
FDT51,OUT049,1944.0785535774266
FDV26,OUT017,2835.4133980108054
FDS04,OUT049,1823.8641803716637
FDW43,OUT018,3551.091886236074
FDQ28,OUT010,2222.695124949885
NCK06,OUT017,2056.390704364396
FDS23,OUT018,1568.6710381343219
FDZ36,OUT019,2872.212374623541
FDE56,OUT018,352.29594594638183
FDW10,OUT027,3194.6880518397593
NCN14,OUT045,2672.8845864208197
NCQ18,OUT045,1132.7035170626987
FDW08,OUT017,1826.2368194832743
FDU43,OUT035,3593.454096696525
FDR33,OUT010,1801.0466019775376
FDM24,OUT010,2072.6414635310102
NCZ05,OUT046,1664.0274650919928
NCV41,OUT035,1870.811065518028
FDV11,OUT018,2496.7412469573974
NCY05,OUT035,523.8451502933458
FDV44,OUT018,2921.1931397236112
FDW32,OUT049,1125.9171819047297
NCU18,OUT027,2443.1113257703983
NCC43,OUT035,4159.079382777789
FDW19,OUT013,1993.9281758644247
FDN31,OUT035,2870.1043296821736
FDI48,OUT045,769.0410528603788
FDS24,OUT017,1233.1243915795894
FDF46,OUT049,2100.1952114073247
DRG23,OUT017,2158.894713858437
FDG14,OUT018,2279.9018128373355
NCY30,OUT049,2909.3114322843358
FDO28,OUT018,2078.7297408344966
DRD24,OUT035,2279.812371097818
FDI33,OUT049,1522.0559932635078
FDN32,OUT046,3097.2103642999464
FDR16,OUT045,3117.207961035787
FDF26,OUT046,2517.6608268728014
NCN29,OUT018,825.6819262918507
FDE20,OUT045,2844.806411886937
FDA46,OUT046,2764.4888675098628
FDU28,OUT045,2701.652746606065
FDQ48,OUT045,1615.6011272384494
FDV36,OUT013,2399.5035895607107
FDR14,OUT018,168.76002295826765
FDP23,OUT017,3416.181729210595
FDP56,OUT013,1046.3626873159556
FDK48,OUT010,1216.2526042193676
FDR48,OUT046,2087.8984425949748
NCY29,OUT049,807.2942357478714
FDM22,OUT018,764.8686632756617
DRJ01,OUT013,2491.663322435503
FDZ43,OUT045,3794.704942526412
FDV03,OUT035,2322.130694189982
FDX11,OUT027,2818.097688748112
NCA41,OUT027,3342.5467586704945
FDE38,OUT017,2600.9088574941634
FDI27,OUT018,653.8149202223321
FDN32,OUT013,3198.5259384791498
NCN43,OUT017,2027.001110149704
FDB47,OUT027,3378.860802198531
FDV03,OUT017,2293.4941927013497
NCN30,OUT045,1663.6683370875035
NCV54,OUT010,1922.646107740784
FDV07,OUT013,2026.9118984927118
FDP07,OUT049,2924.612903360776
FDK48,OUT018,1135.8844543422638
FDM15,OUT019,2368.6725340592893
FDY19,OUT027,2113.1974583493648
FDK46,OUT046,4136.396160689765
FDY11,OUT045,1160.378968053108
FDH09,OUT046,857.6741956029327
FDO08,OUT027,2805.4779780645767
FDU14,OUT013,4158.975939836215
FDD22,OUT027,1778.4940400012274
FDM27,OUT017,1895.2106375378717
FDL02,OUT027,1652.3979076109026
NCA17,OUT035,2458.9352047383363
FDE38,OUT019,2682.0046782830213
NCG07,OUT049,2979.186170854784
DRC27,OUT013,4024.5235443704805
FDA27,OUT035,4002.8568187745623
FDW40,OUT045,1963.0765524541675
DRI11,OUT013,2105.2182903021967
FDN50,OUT046,1631.217031797587
FDR12,OUT046,2827.346127440749
FDT34,OUT027,1310.9036286567425
FDW11,OUT035,938.7972105424415
NCO30,OUT027,3260.0016930943966
FDZ34,OUT017,2882.137823898258
FDU45,OUT017,1744.4924670696382
NCD42,OUT035,701.069249555705
FDX25,OUT045,2577.7007606181614
NCR29,OUT046,958.756521271629
FDX43,OUT019,3087.1154901851187
FDB04,OUT010,1164.2880693148836
FDR49,OUT027,557.8255604455662
FDS39,OUT018,2275.6614562529867
FDW58,OUT045,1800.2118531380693
FDG22,OUT019,721.3368146846224
FDG31,OUT017,968.3098487652096
NCV53,OUT027,4213.886138165733
DRJ37,OUT035,2283.2219207387825
FDV07,OUT035,1796.7350966041195
FDW52,OUT018,2546.778218771473
FDT15,OUT045,2923.1387411931937
FDD02,OUT018,1734.2149419284106
FDM16,OUT035,1225.8348351368659
NCE55,OUT046,2473.708552525997
FDB57,OUT018,3471.0142755981906
FDQ04,OUT013,756.9399679560374
FDQ47,OUT019,-340.429555555791
FDY14,OUT019,4027.058021861314
DRK37,OUT017,2947.760106046022
FDO25,OUT017,2892.0884955200927
FDL57,OUT046,4039.64981653597
NCK29,OUT018,1526.7848252276199
FDK46,OUT027,4533.68294770793
NCB43,OUT010,2384.3666459204615
DRE01,OUT027,3479.4298275346737
FDC46,OUT018,2463.6377937883954
FDQ23,OUT045,1781.1421281553994
FDX38,OUT049,837.7012585154553
FDG60,OUT018,3501.2750184803226
FDW55,OUT017,3923.6962909896756
FDP39,OUT013,900.4856064369706
FDB20,OUT018,1154.3125317003905
FDV21,OUT017,1350.205579029378
FDZ02,OUT013,1805.3843769899759
FDP19,OUT027,1692.1758156638316
FDA38,OUT035,3911.8651251927513
FDH22,OUT045,1624.5996978174808
DRM11,OUT045,4050.740822428972
FDO12,OUT027,3505.647260774407
FDT14,OUT049,1576.7690388672418
FDW34,OUT010,3832.281449762082
FDG04,OUT027,3375.8998438525778
FDW59,OUT018,1361.4995755249838
FDR33,OUT018,1743.984457965209
FDP32,OUT013,2480.982304473964
FDL13,OUT027,3843.2911667147855
FDD22,OUT013,1771.0448880663134
FDV40,OUT027,1583.7830836910143
NCD55,OUT046,827.1379264524985
FDQ20,OUT010,731.5121142747012
FDD28,OUT045,902.6626451619268
FDC39,OUT045,2796.596906530165
NCR17,OUT049,2007.5524815459503
DRO35,OUT018,1784.7329208607443
FDF40,OUT049,4020.0562169171353
FDR31,OUT018,2202.3634652523397
NCQ41,OUT017,3201.612470293563
FDP38,OUT046,944.9135437499208
NCU54,OUT027,3289.9978796383257
FDG22,OUT018,460.1823941348812
DRK59,OUT013,3775.575735881619
FDC37,OUT046,1791.103025867429
NCO42,OUT013,2554.382543302516
NCT42,OUT017,2434.5244750897655
FDX27,OUT035,1619.6515698032672
FDV40,OUT018,1196.7382705021082
FDT45,OUT027,1054.842617459508
FDS47,OUT019,805.6079081200733
FDR45,OUT035,3800.7093546211217
FDB03,OUT045,3227.5553148042272
FDO49,OUT035,879.2095714137104
FDU60,OUT027,2803.7776115833512
FDB26,OUT018,793.2286600928201
FDB46,OUT017,3082.3219191422977
FDQ37,OUT019,2803.3675513953276
FDN03,OUT017,4010.761406571277
NCX30,OUT045,3970.803002142158
FDK32,OUT019,2469.013416257083
DRM47,OUT013,3256.32816401279
NCO02,OUT046,1022.1911057327052
